qPCR,well,sample,type,task,IPC_Ct,inhibition_rate,useful,Zymo,dilution,hake_Ct,hake_copies_ul
H34,H18,718,unknowns,UNKNOWN,26.655,-0.141,,,0.1,Undetermined,
H34,H19,758,unknowns,UNKNOWN,26.709,-0.087,,,0.1,Undetermined,
H34,H20,758,unknowns,UNKNOWN,26.713,-0.083,,,0.1,Undetermined,
H34,H21,758,unknowns,UNKNOWN,26.735,-0.061,,,0.1,38.026,0.519
H34,H22,1880,unknowns,UNKNOWN,26.841,0.045,,,0.5,37.281,0.876
H34,H23,1880,unknowns,UNKNOWN,26.934,0.138,,,0.5,37.836,0.593
H34,H24,1880,unknowns,UNKNOWN,26.901,0.105,,,0.5,36.117,1.982
H34,I1,759,unknowns,UNKNOWN,26.915,0.119,,,0.1,37.814,0.603
H34,I2,759,unknowns,UNKNOWN,26.869,0.073,,,0.1,Undetermined,
H34,I3,759,unknowns,UNKNOWN,26.809,0.013,,,0.1,38.489,0.375
H34,I4,812,unknowns,UNKNOWN,26.848,0.052,,,0.1,33.841,9.792
H34,I5,812,unknowns,UNKNOWN,26.812,0.016,,,0.1,33.123,16.21
H34,I6,812,unknowns,UNKNOWN,26.89,0.094,,,0.1,33.556,11.961
H34,I7,796,unknowns,UNKNOWN,26.823,0.027,,,0.1,33.491,12.519
H34,I8,796,unknowns,UNKNOWN,27.057,0.261,,,0.1,33.337,13.947
H34,I9,796,unknowns,UNKNOWN,26.727,-0.069,,,0.1,33.259,14.734
H34,I10,838,unknowns,UNKNOWN,27.23,0.434,,,0.1,Undetermined,
H34,I11,838,unknowns,UNKNOWN,26.612,-0.184,,,0.1,Undetermined,
H34,I12,838,unknowns,UNKNOWN,26.781,-0.015,,,0.1,38.477,0.378
H34,I13,899,unknowns,UNKNOWN,26.705,-0.091,,,0.1,Undetermined,
H34,I14,899,unknowns,UNKNOWN,26.707,-0.089,,,0.1,Undetermined,
H34,I15,899,unknowns,UNKNOWN,26.634,-0.162,,,0.1,Undetermined,
H34,I16,941,unknowns,UNKNOWN,26.677,-0.119,,,0.1,Undetermined,
H34,I17,941,unknowns,UNKNOWN,26.666,-0.13,,,0.1,Undetermined,
H34,I18,941,unknowns,UNKNOWN,26.875,0.079,,,0.1,Undetermined,
H34,I19,1472,unknowns,UNKNOWN,26.739,-0.057,,,0.5,32.246,30.005
H34,I20,1472,unknowns,UNKNOWN,26.962,0.166,,,0.5,32.168,31.698
H34,I21,1472,unknowns,UNKNOWN,26.996,0.2,,,0.5,31.966,36.507
H34,I22,1519,unknowns,UNKNOWN,26.873,0.077,,,0.5,37.87,0.579
H34,I23,1519,unknowns,UNKNOWN,26.92,0.124,,,0.5,36.213,1.853
H34,I24,1519,unknowns,UNKNOWN,27.409,0.613,,,0.5,38.138,0.48
H34,J1,768,unknowns,UNKNOWN,26.804,0.008,,,0.1,36.377,1.652
H34,J2,768,unknowns,UNKNOWN,26.812,0.016,,,0.1,38.116,0.487
H34,J3,768,unknowns,UNKNOWN,26.646,-0.15,,,0.1,Undetermined,
H34,J4,813,unknowns,UNKNOWN,26.792,-0.004,,,0.1,36.51,1.505
H34,J5,813,unknowns,UNKNOWN,26.785,-0.011,,,0.1,38.194,0.462
H34,J6,813,unknowns,UNKNOWN,26.891,0.095,,,0.1,35.783,2.506
H34,J7,801,unknowns,UNKNOWN,26.87,0.074,,,0.1,37.029,1.046
H34,J8,801,unknowns,UNKNOWN,26.922,0.126,,,0.1,34.901,4.653
H34,J9,801,unknowns,UNKNOWN,26.745,-0.051,,,0.1,36.648,1.366
H34,J10,849,unknowns,UNKNOWN,26.814,0.018,,,0.1,Undetermined,
H34,J11,849,unknowns,UNKNOWN,26.829,0.033,,,0.1,Undetermined,
H34,J12,849,unknowns,UNKNOWN,26.806,0.01,,,0.1,Undetermined,
H34,J13,910,unknowns,UNKNOWN,26.448,-0.348,,,0.1,Undetermined,
H34,J14,910,unknowns,UNKNOWN,26.744,-0.052,,,0.1,40.312,0.104
H34,J15,910,unknowns,UNKNOWN,26.578,-0.218,,,0.1,Undetermined,
H34,J16,953,unknowns,UNKNOWN,26.528,-0.268,,,0.1,Undetermined,
H34,J17,953,unknowns,UNKNOWN,26.517,-0.279,,,0.1,Undetermined,
H34,J18,953,unknowns,UNKNOWN,26.779,-0.017,,,0.1,Undetermined,
H34,J20,1473,unknowns,UNKNOWN,26.789,-0.007,,,0.5,33.295,14.365
H34,J21,1473,unknowns,UNKNOWN,26.685,-0.111,,,0.5,33.532,12.163
H34,J22,1520,unknowns,UNKNOWN,26.933,0.137,,,0.5,36.618,1.395
H34,J23,1520,unknowns,UNKNOWN,26.879,0.083,,,0.5,36.476,1.541
H34,J24,1520,unknowns,UNKNOWN,26.896,0.1,,,0.5,36.954,1.102
H34,K1,769,unknowns,UNKNOWN,26.766,-0.03,,,0.1,35.991,2.166
H34,K2,769,unknowns,UNKNOWN,26.841,0.045,,,0.1,37.369,0.823
H34,K3,769,unknowns,UNKNOWN,26.736,-0.06,,,0.1,37.294,0.868
H34,K4,814,unknowns,UNKNOWN,26.844,0.048,,,0.1,35.742,2.58
H34,K5,814,unknowns,UNKNOWN,26.885,0.089,,,0.1,34.943,4.52
H34,K6,814,unknowns,UNKNOWN,26.86,0.064,,,0.1,38.303,0.428
H34,K7,802,unknowns,UNKNOWN,26.758,-0.038,,,0.1,36.914,1.133
H34,K8,802,unknowns,UNKNOWN,26.784,-0.012,,,0.1,Undetermined,
H34,K9,802,unknowns,UNKNOWN,26.884,0.088,,,0.1,Undetermined,
H34,K10,850,unknowns,UNKNOWN,26.832,0.036,,,0.1,Undetermined,
H34,K11,850,unknowns,UNKNOWN,26.676,-0.12,,,0.1,Undetermined,
H34,K12,850,unknowns,UNKNOWN,26.832,0.036,,,0.1,Undetermined,
H34,K13,911,unknowns,UNKNOWN,26.71,-0.086,,,0.1,Undetermined,
H34,K14,911,unknowns,UNKNOWN,26.775,-0.021,,,0.1,Undetermined,
H34,K15,911,unknowns,UNKNOWN,26.833,0.037,,,0.1,Undetermined,
H34,K16,954,unknowns,UNKNOWN,26.836,0.04,,,0.1,Undetermined,
H34,K17,954,unknowns,UNKNOWN,26.634,-0.162,,,0.1,Undetermined,
H34,K18,954,unknowns,UNKNOWN,26.774,-0.022,,,0.1,Undetermined,
H34,K20,1485,unknowns,UNKNOWN,26.857,0.061,,,0.5,39.496,0.185
H34,K21,1485,unknowns,UNKNOWN,26.868,0.072,,,0.5,37.606,0.697
H34,K23,1528,unknowns,UNKNOWN,31.039,4.243,NO,,0.5,42.691,0.02
H34,K24,1528,unknowns,UNKNOWN,30.458,3.662,NO,,0.5,40.063,0.124
H34,L1,776,unknowns,UNKNOWN,26.729,-0.067,,,0.1,34.603,5.738
H34,L2,776,unknowns,UNKNOWN,26.847,0.051,,,0.1,35.908,2.296
H34,L3,776,unknowns,UNKNOWN,26.8,0.004,,,0.1,35.317,3.475
H34,L4,815,unknowns,UNKNOWN,26.93,0.134,,,0.1,37.317,0.854
H34,L5,815,unknowns,UNKNOWN,26.89,0.094,,,0.1,37.723,0.642
H34,L6,815,unknowns,UNKNOWN,26.861,0.065,,,0.1,36.998,1.069
H34,L7,803,unknowns,UNKNOWN,26.949,0.153,,,0.1,Undetermined,
H34,L8,803,unknowns,UNKNOWN,26.794,-0.002,,,0.1,Undetermined,
H34,L9,803,unknowns,UNKNOWN,26.709,-0.087,,,0.1,Undetermined,
H34,L10,859,unknowns,UNKNOWN,25.907,-0.889,,,0.1,Undetermined,
H34,L11,859,unknowns,UNKNOWN,26.65,-0.146,,,0.1,Undetermined,
H34,L12,859,unknowns,UNKNOWN,26.708,-0.088,,,0.1,Undetermined,
H34,L13,922,unknowns,UNKNOWN,26.702,-0.094,,,0.1,Undetermined,
H34,L14,922,unknowns,UNKNOWN,26.872,0.076,,,0.1,Undetermined,
H34,L15,922,unknowns,UNKNOWN,26.794,-0.002,,,0.1,Undetermined,
H34,L16,962,unknowns,UNKNOWN,26.788,-0.008,,,0.1,38.579,0.352
H34,L17,962,unknowns,UNKNOWN,26.534,-0.262,,,0.1,38.768,0.308
H34,L18,962,unknowns,UNKNOWN,26.76,-0.036,,,0.1,37.318,0.854
H34,L20,1486,unknowns,UNKNOWN,26.827,0.031,,,0.5,36.216,1.85
H34,L21,1486,unknowns,UNKNOWN,26.808,0.012,,,0.5,35.631,2.789
H34,L23,1529,unknowns,UNKNOWN,30.943,4.147,NO,,0.5,40.406,0.098
H34,L24,1529,unknowns,UNKNOWN,45,18.204,NO,,0.5,Undetermined,
H34,M1,783,unknowns,UNKNOWN,26.925,0.129,,,0.1,35.529,2.996
H34,M2,783,unknowns,UNKNOWN,26.771,-0.025,,,0.1,37.854,0.586
H34,M3,783,unknowns,UNKNOWN,26.689,-0.107,,,0.1,36.975,1.085
H34,M4,816,unknowns,UNKNOWN,26.758,-0.038,,,0.1,37.886,0.573
H34,M5,816,unknowns,UNKNOWN,26.859,0.063,,,0.1,Undetermined,
H34,M6,816,unknowns,UNKNOWN,26.801,0.005,,,0.1,36.869,1.17
H34,M7,804,unknowns,UNKNOWN,26.822,0.026,,,0.1,Undetermined,
H34,M8,804,unknowns,UNKNOWN,26.968,0.172,,,0.1,Undetermined,
H34,M9,804,unknowns,UNKNOWN,26.753,-0.043,,,0.1,Undetermined,
H34,M10,861,unknowns,UNKNOWN,26.833,0.037,,,0.1,Undetermined,
H34,M11,861,unknowns,UNKNOWN,26.666,-0.13,,,0.1,Undetermined,
H34,M12,861,unknowns,UNKNOWN,26.726,-0.07,,,0.1,Undetermined,
H34,M13,923,unknowns,UNKNOWN,26.688,-0.108,,,0.1,35.865,2.367
H34,M14,923,unknowns,UNKNOWN,26.682,-0.114,,,0.1,38.537,0.363
H34,M15,923,unknowns,UNKNOWN,26.859,0.063,,,0.1,36.356,1.677
H34,M16,963,unknowns,UNKNOWN,26.864,0.068,,,0.1,Undetermined,
H34,M17,963,unknowns,UNKNOWN,26.815,0.019,,,0.1,Undetermined,
H34,M18,963,unknowns,UNKNOWN,26.643,-0.153,,,0.1,Undetermined,
H34,M20,1497,unknowns,UNKNOWN,26.946,0.15,,,0.5,36.816,1.214
H34,M21,1497,unknowns,UNKNOWN,26.885,0.089,,,0.5,35.698,2.661
H34,M22,1533,unknowns,UNKNOWN,26.86,0.064,,,0.5,35.926,2.267
H34,M23,1533,unknowns,UNKNOWN,26.985,0.189,,,0.5,37.289,0.871
H34,M24,1533,unknowns,UNKNOWN,26.802,0.006,,,0.5,34.815,4.944
H34,N1,784,unknowns,UNKNOWN,26.855,0.059,,,0.1,Undetermined,
H34,N2,784,unknowns,UNKNOWN,26.981,0.185,,,0.1,40.198,0.113
H34,N3,784,unknowns,UNKNOWN,26.78,-0.016,,,0.1,38.358,0.411
H34,N4,825,unknowns,UNKNOWN,27.079,0.283,,,0.1,Undetermined,
H34,N5,825,unknowns,UNKNOWN,27.012,0.216,,,0.1,35.217,3.729
H34,N6,825,unknowns,UNKNOWN,26.696,-0.1,,,0.1,35.835,2.417
H34,N7,805,unknowns,UNKNOWN,26.834,0.038,,,0.1,39.12,0.241
H34,N8,805,unknowns,UNKNOWN,26.762,-0.034,,,0.1,Undetermined,
H34,N9,805,unknowns,UNKNOWN,26.748,-0.048,,,0.1,37.923,0.558
H34,N10,862,unknowns,UNKNOWN,26.727,-0.069,,,0.1,Undetermined,
H34,N11,862,unknowns,UNKNOWN,26.984,0.188,,,0.1,Undetermined,
H34,N12,862,unknowns,UNKNOWN,26.95,0.154,,,0.1,Undetermined,
H34,N13,932,unknowns,UNKNOWN,26.76,-0.036,,,0.1,Undetermined,
H34,N14,932,unknowns,UNKNOWN,26.638,-0.158,,,0.1,Undetermined,
H34,N15,932,unknowns,UNKNOWN,26.737,-0.059,,,0.1,Undetermined,
H34,N16,974,unknowns,UNKNOWN,26.844,0.048,,,0.1,37.17,0.947
H34,N17,974,unknowns,UNKNOWN,26.78,-0.016,,,0.1,38.104,0.491
H34,N18,974,unknowns,UNKNOWN,26.701,-0.095,,,0.1,Undetermined,
H34,N20,1498,unknowns,UNKNOWN,26.817,0.021,,,0.5,38.043,0.513
H34,N21,1498,unknowns,UNKNOWN,26.956,0.16,,,0.5,36.269,1.782
H34,N22,1535,unknowns,UNKNOWN,39.594,12.798,NO,,0.5,Undetermined,
H34,N23,1535,unknowns,UNKNOWN,41.886,15.09,NO,,0.5,Undetermined,
H34,N24,1535,unknowns,UNKNOWN,39.666,12.87,NO,,0.5,Undetermined,
H34,O1,791,unknowns,UNKNOWN,26.895,0.099,,,0.1,Undetermined,
H34,O2,791,unknowns,UNKNOWN,26.89,0.094,,,0.1,38.305,0.427
H34,O3,791,unknowns,UNKNOWN,26.819,0.023,,,0.1,36.743,1.278
H34,O4,826,unknowns,UNKNOWN,26.83,0.034,,,0.1,35.463,3.137
H34,O5,826,unknowns,UNKNOWN,26.832,0.036,,,0.1,Undetermined,
H34,O6,826,unknowns,UNKNOWN,26.878,0.082,,,0.1,35.484,3.093
H34,O7,808,unknowns,UNKNOWN,26.703,-0.093,,,0.1,Undetermined,
H34,O8,808,unknowns,UNKNOWN,26.886,0.09,,,0.1,37.629,0.686
H34,O9,808,unknowns,UNKNOWN,26.694,-0.102,,,0.1,39.081,0.248
H34,O10,874,unknowns,UNKNOWN,26.799,0.003,,,0.1,Undetermined,
H34,O11,874,unknowns,UNKNOWN,27.023,0.227,,,0.1,Undetermined,
H34,O12,874,unknowns,UNKNOWN,26.651,-0.145,,,0.1,36.921,1.127
H34,O13,934,unknowns,UNKNOWN,27.131,0.335,,,0.1,35.321,3.466
H34,O14,934,unknowns,UNKNOWN,26.711,-0.085,,,0.1,37.008,1.061
H34,O15,934,unknowns,UNKNOWN,26.842,0.046,,,0.1,37.069,1.016
H34,O16,975,unknowns,UNKNOWN,26.848,0.052,,,0.1,36.679,1.336
H34,O17,975,unknowns,UNKNOWN,26.768,-0.028,,,0.1,Undetermined,
H34,O18,975,unknowns,UNKNOWN,26.807,0.011,,,0.1,37.156,0.956
H34,O20,1509,unknowns,UNKNOWN,26.873,0.077,,,0.5,34.022,8.626
H34,O21,1509,unknowns,UNKNOWN,26.794,-0.002,,,0.5,33.774,10.269
H34,O22,1536,unknowns,UNKNOWN,28.26,1.464,NO,,0.5,37.289,0.871
H34,O23,1536,unknowns,UNKNOWN,28.847,2.051,NO,,0.5,Undetermined,
H34,O24,1536,unknowns,UNKNOWN,29.184,2.388,NO,,0.5,39.814,0.148
H34,P1,792,unknowns,UNKNOWN,26.829,0.033,,,0.1,35.88,2.341
H34,P2,792,unknowns,UNKNOWN,26.915,0.119,,,0.1,36.792,1.235
H34,P3,792,unknowns,UNKNOWN,26.865,0.069,,,0.1,34.684,5.422
H34,P4,837,unknowns,UNKNOWN,26.809,0.013,,,0.1,Undetermined,
H34,P5,837,unknowns,UNKNOWN,26.909,0.113,,,0.1,36.457,1.562
H34,P6,837,unknowns,UNKNOWN,26.661,-0.135,,,0.1,36.895,1.149
H34,P7,809,unknowns,UNKNOWN,26.567,-0.229,,,0.1,38.594,0.349
H34,P8,809,unknowns,UNKNOWN,26.845,0.049,,,0.1,Undetermined,
H34,P9,809,unknowns,UNKNOWN,26.798,0.002,,,0.1,Undetermined,
H34,P10,898,unknowns,UNKNOWN,26.686,-0.11,,,0.1,38.945,0.273
H34,P11,898,unknowns,UNKNOWN,26.729,-0.067,,,0.1,Undetermined,
H34,P12,898,unknowns,UNKNOWN,26.743,-0.053,,,0.1,Undetermined,
H34,P13,940,unknowns,UNKNOWN,26.638,-0.158,,,0.1,Undetermined,
H34,P14,940,unknowns,UNKNOWN,26.58,-0.216,,,0.1,Undetermined,
H34,P15,940,unknowns,UNKNOWN,26.575,-0.221,,,0.1,Undetermined,
H34,P16,993,unknowns,UNKNOWN,26.494,-0.302,,,0.1,33.088,16.612
H34,P17,993,unknowns,UNKNOWN,26.723,-0.073,,,0.1,32.74,21.214
H34,P18,993,unknowns,UNKNOWN,26.594,-0.202,,,0.1,32.176,31.52
H34,P20,1510,unknowns,UNKNOWN,26.743,-0.053,,,0.5,Undetermined,
H34,P21,1510,unknowns,UNKNOWN,26.849,0.053,,,0.5,Undetermined,
H34,P22,1537,unknowns,UNKNOWN,27.068,0.272,,,0.5,36.005,2.145
H34,P23,1537,unknowns,UNKNOWN,27.597,0.801,,,0.5,37.875,0.577
H34,P24,1537,unknowns,UNKNOWN,27.105,0.309,,,0.5,37.338,0.841
H35,A4,994,unknowns,UNKNOWN,26.392,-0.195,,,0.5,31.845,37.366
H35,A5,994,unknowns,UNKNOWN,26.482,-0.105,,,0.5,32.052,32.292
H35,A6,994,unknowns,UNKNOWN,26.612,0.025,,,0.5,32.529,23.062
H35,A7,1027,unknowns,UNKNOWN,26.392,-0.195,,,0.5,32.518,23.243
H35,A8,1027,unknowns,UNKNOWN,26.973,0.386,,,0.5,32.707,20.348
H35,A9,1027,unknowns,UNKNOWN,26.762,0.175,,,0.5,31.995,33.611
H35,A10,1118,unknowns,UNKNOWN,26.846,0.259,,,0.5,35.711,2.446
H35,A11,1118,unknowns,UNKNOWN,26.943,0.356,,,0.5,37.183,0.866
H35,A12,1118,unknowns,UNKNOWN,26.925,0.338,,,0.5,34.841,4.517
H35,A13,1152,unknowns,UNKNOWN,26.549,-0.038,,,0.5,Undetermined,
H35,A14,1152,unknowns,UNKNOWN,26.714,0.127,,,0.5,37.18,0.868
H35,A15,1152,unknowns,UNKNOWN,26.6,0.013,,,0.5,Undetermined,
H35,A16,1178,unknowns,UNKNOWN,26.715,0.128,,,0.5,Undetermined,
H35,A17,1178,unknowns,UNKNOWN,26.858,0.271,,,0.5,39.381,0.184
H35,A18,1178,unknowns,UNKNOWN,26.876,0.289,,,0.5,Undetermined,
H35,A19,1210,unknowns,UNKNOWN,26.651,0.064,,,0.5,37.016,0.974
H35,A20,1210,unknowns,UNKNOWN,26.845,0.258,,,0.5,36.288,1.627
H35,A21,1210,unknowns,UNKNOWN,27.291,0.704,,,0.5,39.139,0.218
H35,A22,ntc,ntc,NTC,26.503,-0.084,,,,Undetermined,
H35,A23,ntc,ntc,NTC,26.501,-0.086,,,,Undetermined,
H35,A24,ntc,ntc,NTC,26.692,0.105,,,,Undetermined,
H35,B4,1000,unknowns,UNKNOWN,26.318,-0.269,,,0.5,Undetermined,
H35,B5,1000,unknowns,UNKNOWN,26.839,0.252,,,0.5,36.368,1.538
H35,B6,1000,unknowns,UNKNOWN,26.722,0.135,,,0.5,36.953,1.018
H35,B7,1038,unknowns,UNKNOWN,26.842,0.255,,,0.5,33.077,15.672
H35,B8,1038,unknowns,UNKNOWN,26.829,0.242,,,0.5,33.259,13.786
H35,B9,1038,unknowns,UNKNOWN,26.808,0.221,,,0.5,33.268,13.695
H35,B10,1123,unknowns,UNKNOWN,26.646,0.059,,,0.5,33.66,10.39
H35,B11,1123,unknowns,UNKNOWN,26.784,0.197,,,0.5,33.518,11.479
H35,B12,1123,unknowns,UNKNOWN,26.833,0.246,,,0.5,33.436,12.168
H35,B13,1153,unknowns,UNKNOWN,27.273,0.686,NO,,0.5,38.008,0.484
H35,B14,1153,unknowns,UNKNOWN,27.368,0.781,NO,,0.5,42.084,0.027
H35,B15,1153,unknowns,UNKNOWN,27.1,0.513,NO,,0.5,Undetermined,
H35,B16,1185,unknowns,UNKNOWN,26.928,0.341,,,0.5,Undetermined,
H35,B17,1185,unknowns,UNKNOWN,26.646,0.059,,,0.5,Undetermined,
H35,B18,1185,unknowns,UNKNOWN,26.848,0.261,,,0.5,Undetermined,
H35,B19,1217,unknowns,UNKNOWN,35.033,8.446,NO,,0.5,40.353,0.093
H35,B20,1217,unknowns,UNKNOWN,36.321,9.734,NO,,0.5,Undetermined,
H35,B21,1217,unknowns,UNKNOWN,45,18.413,NO,,0.5,Undetermined,
H35,B22,ntc,ntc,NTC,26.731,0.144,,,,Undetermined,
H35,B23,ntc,ntc,NTC,26.435,-0.152,,,,Undetermined,
H35,B24,ntc,ntc,NTC,26.661,0.074,,,,Undetermined,
H35,C4,1002,unknowns,UNKNOWN,26.524,-0.063,,,0.5,39.116,0.221
H35,C5,1002,unknowns,UNKNOWN,26.478,-0.109,,,0.5,36.599,1.308
H35,C6,1002,unknowns,UNKNOWN,26.567,-0.02,,,0.5,37.395,0.746
H35,C7,1039,unknowns,UNKNOWN,26.64,0.053,,,0.5,34.951,4.179
H35,C8,1039,unknowns,UNKNOWN,26.638,0.051,,,0.5,35.123,3.701
H35,C9,1039,unknowns,UNKNOWN,26.686,0.099,,,0.5,33.574,11.042
H35,C10,1124,unknowns,UNKNOWN,26.858,0.271,,,0.5,37.696,0.603
H35,C11,1124,unknowns,UNKNOWN,26.83,0.243,,,0.5,38.767,0.283
H35,C12,1124,unknowns,UNKNOWN,26.843,0.256,,,0.5,37.021,0.971
H35,C13,1154,unknowns,UNKNOWN,26.915,0.328,,,0.5,Undetermined,
H35,C14,1154,unknowns,UNKNOWN,27.077,0.49,,,0.5,Undetermined,
H35,C15,1154,unknowns,UNKNOWN,27.21,0.623,,,0.5,Undetermined,
H35,C16,1188,unknowns,UNKNOWN,26.703,0.116,,,0.5,Undetermined,
H35,C17,1188,unknowns,UNKNOWN,26.694,0.107,,,0.5,Undetermined,
H35,C18,1188,unknowns,UNKNOWN,26.791,0.204,,,0.5,Undetermined,
H35,C19,1218,unknowns,UNKNOWN,27.276,0.689,NO,,0.5,41.348,0.046
H35,C20,1218,unknowns,UNKNOWN,27.188,0.601,NO,,0.5,37.163,0.878
H35,C21,1218,unknowns,UNKNOWN,28.215,1.628,NO,,0.5,40.667,0.074
H35,D4,1007,unknowns,UNKNOWN,26.433,-0.154,NO,,0.5,Undetermined,
H35,D5,1007,unknowns,UNKNOWN,29.193,2.606,NO,,0.5,43.353,0.011
H35,D6,1007,unknowns,UNKNOWN,27.13,0.543,NO,,0.5,38.129,0.444
H35,D7,1051,unknowns,UNKNOWN,26.853,0.266,,,0.5,33.807,9.366
H35,D8,1051,unknowns,UNKNOWN,26.703,0.116,,,0.5,34.476,5.843
H35,D9,1051,unknowns,UNKNOWN,26.654,0.067,,,0.5,33.443,12.102
H35,D10,1128,unknowns,UNKNOWN,26.852,0.265,,,0.5,Undetermined,
H35,D11,1128,unknowns,UNKNOWN,26.832,0.245,,,0.5,Undetermined,
H35,D12,1128,unknowns,UNKNOWN,26.662,0.075,,,0.5,Undetermined,
H35,D13,1163,unknowns,UNKNOWN,26.662,0.075,,,0.5,Undetermined,
H35,D14,1163,unknowns,UNKNOWN,26.874,0.287,,,0.5,Undetermined,
H35,D15,1163,unknowns,UNKNOWN,26.975,0.388,,,0.5,Undetermined,
H35,D16,1189,unknowns,UNKNOWN,28.032,1.445,NO,,0.5,Undetermined,
H35,D17,1189,unknowns,UNKNOWN,28.58,1.993,NO,,0.5,Undetermined,
H35,D18,1189,unknowns,UNKNOWN,30.27,3.683,NO,,0.5,Undetermined,
H35,D19,1227,unknowns,UNKNOWN,26.792,0.205,,,0.5,31.59,44.722
H35,D20,1227,unknowns,UNKNOWN,26.721,0.134,,,0.5,31.31,54.504
H35,D21,1227,unknowns,UNKNOWN,27.047,0.46,,,0.5,31.285,55.463
H35,E4,1008,unknowns,UNKNOWN,26.882,0.295,NO,,0.5,37.317,0.788
H35,E5,1008,unknowns,UNKNOWN,28.312,1.725,NO,,0.5,38.372,0.374
H35,E6,1008,unknowns,UNKNOWN,28.28,1.693,NO,,0.5,37.937,0.509
H35,E7,1075,unknowns,UNKNOWN,26.772,0.185,,,0.5,Undetermined,
H35,E8,1075,unknowns,UNKNOWN,26.995,0.408,,,0.5,Undetermined,
H35,E9,1075,unknowns,UNKNOWN,26.953,0.366,,,0.5,Undetermined,
H35,E10,1139,unknowns,UNKNOWN,26.892,0.305,,,0.5,37.089,0.925
H35,E11,1139,unknowns,UNKNOWN,27.163,0.576,,,0.5,40.289,0.097
H35,E12,1139,unknowns,UNKNOWN,26.989,0.402,,,0.5,40.804,0.067
H35,E13,1165,unknowns,UNKNOWN,26.893,0.306,,,0.5,Undetermined,
H35,E14,1165,unknowns,UNKNOWN,27.138,0.551,,,0.5,Undetermined,
H35,E15,1165,unknowns,UNKNOWN,26.974,0.387,,,0.5,Undetermined,
H35,E16,1190,unknowns,UNKNOWN,26.888,0.301,NO,,0.5,Undetermined,
H35,E17,1190,unknowns,UNKNOWN,27.125,0.538,NO,,0.5,Undetermined,
H35,E18,1190,unknowns,UNKNOWN,27.304,0.717,NO,,0.5,39.303,0.194
H35,E19,1228,unknowns,UNKNOWN,26.94,0.353,NO,,0.5,35.942,2.078
H35,E20,1228,unknowns,UNKNOWN,27.419,0.832,NO,,0.5,36.51,1.392
H35,E21,1228,unknowns,UNKNOWN,27.103,0.516,NO,,0.5,35.583,2.676
H35,F4,1016,unknowns,UNKNOWN,26.493,-0.094,,,0.5,Undetermined,
H35,F5,1016,unknowns,UNKNOWN,26.914,0.327,,,0.5,32.894,17.829
H35,F6,1016,unknowns,UNKNOWN,26.982,0.395,,,0.5,32.993,16.633
H35,F7,1088,unknowns,UNKNOWN,26.939,0.352,,,0.5,36.314,1.598
H35,F8,1088,unknowns,UNKNOWN,27.006,0.419,,,0.5,Undetermined,
H35,F9,1088,unknowns,UNKNOWN,26.935,0.348,,,0.5,Undetermined,
H35,F10,1140,unknowns,UNKNOWN,26.805,0.218,NO,,0.5,Undetermined,
H35,F11,1140,unknowns,UNKNOWN,27.338,0.751,NO,,0.5,Undetermined,
H35,F12,1140,unknowns,UNKNOWN,27.317,0.73,NO,,0.5,37.302,0.796
H35,F13,1166,unknowns,UNKNOWN,26.525,-0.062,,,0.5,Undetermined,
H35,F14,1166,unknowns,UNKNOWN,26.643,0.056,,,0.5,38.828,0.272
H35,F15,1166,unknowns,UNKNOWN,26.778,0.191,,,0.5,Undetermined,
H35,F16,1201,unknowns,UNKNOWN,27.849,1.262,NO,,0.5,Undetermined,
H35,F17,1201,unknowns,UNKNOWN,27.932,1.345,NO,,0.5,Undetermined,
H35,F18,1201,unknowns,UNKNOWN,28.906,2.319,NO,,0.5,Undetermined,
H35,F19,1237,unknowns,UNKNOWN,27.103,0.516,,,0.5,Undetermined,
H35,F20,1237,unknowns,UNKNOWN,26.711,0.124,,,0.5,Undetermined,
H35,F21,1237,unknowns,UNKNOWN,26.624,0.037,,,0.5,Undetermined,
H35,G4,1017,unknowns,UNKNOWN,26.598,0.011,,,0.5,31.445,49.526
H35,G5,1017,unknowns,UNKNOWN,27.3,0.713,,,0.5,31.592,44.669
H35,G6,1017,unknowns,UNKNOWN,27.01,0.423,,,0.5,31.48,48.332
H35,G7,1099,unknowns,UNKNOWN,26.817,0.23,,,0.5,Undetermined,
H35,G8,1099,unknowns,UNKNOWN,26.617,0.03,,,0.5,Undetermined,
H35,G9,1099,unknowns,UNKNOWN,26.256,-0.331,,,0.5,37.783,0.567
H35,G10,1141,unknowns,UNKNOWN,27.473,0.886,NO,,0.5,Undetermined,
H35,G11,1141,unknowns,UNKNOWN,27.923,1.336,NO,,0.5,37.388,0.749
H35,G12,1141,unknowns,UNKNOWN,28.46,1.873,NO,,0.5,Undetermined,
H35,G13,1175,unknowns,UNKNOWN,26.536,-0.051,,,0.5,Undetermined,
H35,G14,1175,unknowns,UNKNOWN,26.821,0.234,,,0.5,Undetermined,
H35,G15,1175,unknowns,UNKNOWN,26.787,0.2,,,0.5,Undetermined,
H35,G16,1202,unknowns,UNKNOWN,27.756,1.169,NO,,0.5,39.556,0.162
H35,G17,1202,unknowns,UNKNOWN,28.674,2.087,NO,,0.5,44.468,0.005
H35,G18,1202,unknowns,UNKNOWN,30.802,4.215,NO,,0.5,Undetermined,
H35,G19,1238,unknowns,UNKNOWN,26.561,-0.026,,,0.5,Undetermined,
